Name,Date,habitat,country,locality,site,strata,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments
AMP50641.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191383333333,-65.5349916666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50642.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191383333333,-65.5349916666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50643.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191383333333,-65.53499,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50644.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191383333333,-65.5349883333333,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50645.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191383333333,-65.5349883333333,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50646.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191383333333,-65.5349883333333,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50647.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191383333333,-65.5349866666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50648.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191383333333,-65.534985,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50649.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191466666667,-65.5349883333333,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50650.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191466666667,-65.5349883333333,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50651.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191466666667,-65.5349866666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50652.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191466666667,-65.5349866666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50653.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191466666667,-65.5349866666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50654.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191466666667,-65.5349866666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50655.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191466666667,-65.534985,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50656.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191483333333,-65.534985,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50657.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191483333333,-65.534985,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50658.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191483333333,-65.534985,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50659.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191483333333,-65.534985,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50660.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191483333333,-65.534985,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50661.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191483333333,-65.534985,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50662.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.91915,-65.534985,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50663.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.91915,-65.534985,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50664.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.91915,-65.534985,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50665.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191516666667,-65.534985,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50666.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191516666667,-65.534985,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50667.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.919155,-65.534985,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50668.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.919155,-65.534985,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50669.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191566666667,-65.5349866666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50670.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191566666667,-65.5349866666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50671.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191583333333,-65.5349866666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50672.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191583333333,-65.5349866666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50673.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191583333333,-65.5349866666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50674.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191583333333,-65.5349866666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50675.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191583333333,-65.5349866666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50676.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.91916,-65.5349883333333,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50677.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191683333333,-65.5349916666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50678.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.91917,-65.5349916666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50679.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191716666667,-65.534995,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50680.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.91918,-65.5350183333333,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50681.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.91918,-65.53502,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50682.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191816666667,-65.53502,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50683.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.919185,-65.5350216666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50684.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.919185,-65.5350216666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50685.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191866666667,-65.5350216666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
AMP50686.jpg,2023-04-11,Rocky Shore,ARGENTINA,CABO DOS BAHIAS,CAMINO AL CABO,HIGHTIDE,42,-44.9191866666667,-65.5350216666667,,TG-6,MBON_P2P,,no,25x25cm,,AMP5
